project,major,minor,hash
cassandra,0.0,8.0,793ffe11690543e359514a751e2652cb5defe33e
cassandra,0.0,8.0,7ced5c00097c58c47e084f0567c59ecdd2be44ed
cassandra,0.0,8.0,4061736418902e2d119f1c65aa0da160c0de3ec1
cassandra,0.0,8.0,887dba99e7dff6aef8d6a4a41f3a9b62a6470826
cassandra,0.0,8.0,2c79c7c6b5ab506af76d34bda09fa90850ce734d
cassandra,0.0,8.0,1b59d283af1753ab3a1dae9f2fa9cfbb5351e484
cassandra,0.0,8.0,551af11c80a5b232abbfd8c8c9d8c28a548e386f
cassandra,0.0,8.0,0393675c9ed422a0104a3e6e3448bbbd25fe2758
cassandra,0.0,8.0,253b34fe967f4aefa3d4798f31caebafd14fbc90
cassandra,0.0,8.0,c7f6f168fb3bd09a65c3c9beb5c7328b7d6ce190
cassandra,0.0,8.0,b8d4154a8915d1f75f3ba2bfb5d3ebe3eef7c082
cassandra,0.0,8.0,591b854407000324770dce722a33b30afac6faa7
cassandra,0.0,8.0,c061a69c3ec6919cd80c17b7afec5081b23c9ee2
cassandra,0.0,8.0,7d7de37d91310b8c8bac679ebce0c3b9dacc036e
cassandra,0.0,8.0,6841443c67ac160167d0d8ce4912c781499e99b9
cassandra,0.0,8.0,066aa2635e4e850c911938f24a3a31ed5ddef04e
cassandra,0.0,8.0,0ef975fb0e8c69551adf05cf3feab63121969e32
cassandra,0.0,8.0,4c15a36717e2742e51d976ac8b36a6cdbbd3bc8c
cassandra,0.0,8.0,455bd41ba6a0456e7398330f6632166aeef76523
cassandra,0.0,8.0,25509b87e5cf262feb86b0311197075be6b75ae1
cassandra,0.0,8.0,abebf52c9575d2016a0b2cfe1a7bc060d6b2698d
cassandra,0.0,8.0,a765dcb59e321f86e5ac594b171ae48decd823ae
cassandra,0.0,8.0,e8b42ca60c72bc8e8309476bd2088891576ce24d
cassandra,0.0,8.0,be7253cf3937f2ea7be8eaa9ddab249c413c699d
cassandra,0.0,8.0,2f8e82168d5ed1cb3c99b525b2191d5808f776c5
cassandra,0.0,7.0,336921d0a1d0489e820e51be12742e61ffeb7731
cassandra,0.0,7.0,d8c4f7ce5fb2b5d2d1e75aee99426eec77ceadc2
cassandra,0.0,7.0,11690c9ad72c403a40d57f629ff5959056db88d6
cassandra,0.0,7.0,3142f3bb9906d8005a4d399d432aaffbbbefbca5
cassandra,0.0,7.0,d36ec10152b29ed052e12acdde1ae74b726698b3
cassandra,0.0,7.0,a67d395638d03ad2991045791a64df257183ebc0
cassandra,0.0,7.0,9694494e7f3dc184edb2d3d583ed48c6f0d7a711
cassandra,0.0,7.0,75df1ea4f9d945fd88af0ee128b477f76ae8f205
cassandra,0.0,7.0,7869ea80f90a2385ed312f90344d8d5ca0ee2968
cassandra,0.0,7.0,396578fe038daae07c4176753fec928ed020c2bc
cassandra,0.0,7.0,361f8504a066c543dc9c6d87d07cd0d1357a814c
cassandra,0.0,7.0,8953630bc5b2fb4b604e20f6a59968042ebde0a9
cassandra,0.0,7.0,fcf61a8c0ecb7c589f7ad97c53591a0fe20ca24e
cassandra,0.0,7.0,2c942b30e6ac780f62cc7c4ac10e0bc48fb75c7f
cassandra,0.0,7.0,dcb61125e665c7a955ba293fbda11f3fad472ef0
cassandra,0.0,7.0,e5477338458c3a0229d4fbe659231002ac154583
cassandra,0.0,7.0,d9b3a4a361cc4604dee56eb459e12a54d216307f
cassandra,0.0,7.0,bb1f6cbe18e1ceaa7dbed1664840a8fa4525d638
cassandra,0.0,7.0,bde3781da53adef3929e08e3e51228b0faf0f1bb
cassandra,0.0,7.0,dd6ba16450b6575040721bb28d0b5272ee760847
cassandra,0.0,7.0,ee5b00c184c0f8d94d63fd0a4af5f9584b7e39d4
cassandra,0.0,7.0,c1f3c9e9aca69193099092175ba3f4d0bb763e3f
cassandra,0.0,7.0,de83a3e83ecf62e962809d09b2ed0ce3cd46cc66
cassandra,0.0,7.0,0888d35fa933e873f29b2b2daa645a71f995b7f3
cassandra,0.0,7.0,910b09f6556ece6caa9f27a7d09281ea4a2b6e89
cassandra,0.0,7.0,ed6594e877023504482d009296b77e02c619aa08
cassandra,0.0,7.0,5630e15e2851f4e1c6a52822cd1435277997cedb
cassandra,0.0,7.0,aae1f03f4dceabec5c41dee72042a722c6ef6d1b
cassandra,0.0,7.0,f7f069f340e82c7e47185cd615aa2a7d95af3a41
cassandra,0.0,7.0,37ec7d326d0a5125b197291234a462eda31a5883
cassandra,0.0,7.0,dc4645f8fa6a7cac56082a984ec621a67a589984
cassandra,0.0,7.0,a2e21dc731bdb2d73965f60911c14339a534252b
cassandra,0.0,7.0,9b3fbc816c254e3da4f39b45a3e061d31f6926d9
cassandra,0.0,7.0,414d2e4fec08a9f32b6a55b11907c21f8ae68075
cassandra,0.0,7.0,23067c7bf1132c6146e3c83943cef6cb202da9f1
cassandra,0.0,7.0,fd104360058df4272b93cd318c7c7ac44a422b96
cassandra,0.0,7.0,4f9dbf5b08e8b72010774b209b525fecfea5688b
cassandra,0.0,7.0,671de68026394162108c05b74f5595c1c8bd23c7
cassandra,0.0,7.0,25258f968e41c967e4059f5acfa0ec577f4c0282
cassandra,0.0,7.0,c57e7c9e87f8d6b2ddb0f6e44822e550d325720f
cassandra,0.0,7.0,db05807b0457bba7cf86c7dd98d36e2bc1ae9d93
cassandra,0.0,7.0,47f4c02caa74d2210194c679043aa350e5349f7e
cassandra,0.0,7.0,d4251422d9ae5a3fa9f896c6083f1796b323fc50
cassandra,0.0,7.0,8c22c8aec461ed88164a58d7e559f30408f558c0
cassandra,0.0,7.0,718b65e6aeae12e814864ed05ece5180bd310fbe
cassandra,0.0,7.0,37317eb5c9d78e1be1d4606e384b9682127b1d06
cassandra,0.0,7.0,5995b48e8263902607fc618c429e2b4ec2be00bf
cassandra,0.0,7.0,14d0647748618e44128c796ade3829f2f877d1ce
cassandra,0.0,7.0,5b9abe18549f97f77d7f0b82af7c68546e3f696c
cassandra,0.0,7.0,6f8537bb198b2d6e6cabb8c30c761c1e666dbf2d
cassandra,0.0,7.0,c08a71d53100e7b25f52bd179c5f8685ceeec017
cassandra,0.0,7.0,6cb811b454779ae34df509b09abb69134795a4cf
cassandra,0.0,7.0,3991fba440756ce5174f54dd544302a0591e61c8
cassandra,0.0,7.0,e98eb1cc1f17e62369ef31f2a2bb9bf9c0f0ae7e
cassandra,0.0,7.0,f0709a4956392d307219f545dba08c641e99f462
cassandra,0.0,7.0,a8b89fba35ef51f0b7e649fc4c8f59ece7865b05
cassandra,0.0,7.0,b17aefbcf56b60d1994b90fe7fba45c79ce2732e
cassandra,0.0,7.0,213b4291afb53143263633b9cc62af758a982239
cassandra,0.0,7.0,9d291b0d12f348c1b315f74cd6971f6b4e5f1e27
cassandra,0.0,7.0,054d9241df84989d47f65bab63f2785388b1014a
cassandra,0.0,7.0,d1f8de71d9ba61bbc429331ef706d9e971f147f2
cassandra,0.0,7.0,9f79f8bde1738f21b8ba37c86790ea7d896a28a0
cassandra,0.0,7.0,2c4ac98c9ffa8ea52da801830c7cdb745ddc28f0
cassandra,0.0,7.0,ecef356209963f856727d60237b200cddac0670e
cassandra,0.0,7.0,357084971059872d47d150bff3565a1baaced37e
cassandra,0.0,7.0,a60fe7c9a30032fa9ef15f88f5c5e89b1bcff22e
cassandra,0.0,7.0,6c2cef0ae0954a0b8d8063254a9c5b08955ab925
cassandra,0.0,7.0,24246c222d8eedf40b245016b538f0f794a048f5
cassandra,0.0,7.0,a7ec06561ab62fead8bead29d9a57569302c3cef
cassandra,0.0,7.0,7770c9e8f62f5d21a2a6c430de515be1a5cc5585
cassandra,0.0,7.0,fa74f2fbe0633a0af2bfe76f7f27df9c1f4e51fd
cassandra,0.0,7.0,e07d78d2bbf5681db1b18ed7e8d72e867512d8af
cassandra,0.0,7.0,41c2ec0d1f8418bfc8298776054d555430062304
cassandra,0.0,7.0,e4e375b3cb51b757dfdf94e565be1058a0cdc48b
cassandra,0.0,7.0,91133a474934aa9871873368eb9c791cdc011b9a
cassandra,0.0,7.0,bfd1b7bae86ab9b8348ab2c5db2da2077cfc1b04
cassandra,0.0,7.0,fd73238e7cc9681d740ea6f0dee483642adc24e3
cassandra,0.0,7.0,22a6d1c52e93a06bb308e486a5957bf4bb01e7a2
cassandra,0.0,7.0,b4e5898403ef193cd613f1ff90fc4633b8b68c89
cassandra,0.0,7.0,ae0d5d0406683b36c05cb1f41b8c25a37c5ed7ed
cassandra,0.0,7.0,3ff8d35594dccf8b2e81b442182d8d4a9664f90a
cassandra,0.0,7.0,24fb26eae59fccbced3537fd90e164d95ac54078
cassandra,0.0,7.0,a421e2501b5f42d89dbe2335114664026c3b81c3
cassandra,0.0,7.0,6e682c0e793e576431f3222631dc661fe8b916f2
cassandra,0.0,7.0,9083c290e2521526b68508020b33f4c176598c07
cassandra,0.0,7.0,6e92020a86101d62292f5a9bc2082a037dfeb1dd
cassandra,0.0,7.0,97f0480af9fb132e9356c7d6ddbb650c456191f7
cassandra,0.0,7.0,c48abe4c1fbebe1052a53840fee98be91316f3f2
cassandra,0.0,7.0,1ae56a66e4a5b5272783edaeefa33d193c7647dc
cassandra,0.0,7.0,c49b1a631be2038983d3dcb0dea6f642975e2207
cassandra,0.0,7.0,eb189699f059c8e0bba56a394021cb5a33c2661b
cassandra,0.0,7.0,fe9762db2085a5b1229584aefeb8202ac6b7500d
cassandra,0.0,7.0,0cc38e95a83763580426f74a81c9036eccd7cf2b
cassandra,0.0,7.0,340b9d58a8a5c40ffed085881d62e59c2780e0fc
cassandra,0.0,7.0,a2aca5fd8124a8f22e360bd5686487548244f90b
cassandra,0.0,7.0,27d32956cc9252cfb47bab24f4a9d079f22044ff
cassandra,0.0,7.0,55d8d53876486344ac425428e42ee570cc86bf4e
cassandra,0.0,7.0,371801b7e047e5aecffa808495c0579b85ca7480
cassandra,0.0,7.0,c5d5088f961a0710351acecc6b83a041bb09a1b2
cassandra,0.0,7.0,3a63f3e2e00abd7d9c5adcdb185208a96c35a800
cassandra,0.0,7.0,56c2200b9852fb3e6d031f57079de96bae421927
cassandra,0.0,7.0,7eae748cc3ee7ca584c9d459f533b2dedc9e7375
cassandra,0.0,7.0,0aa85e9398065fd604012303fbc194055d0065f4
cassandra,0.0,7.0,9cb32b628881f88df5dbfbf8b2001cca4523cd70
cassandra,0.0,7.0,b52b98548d7a7e4e7b99d1c8e720dcd2fd9878fb
cassandra,0.0,7.0,f3f93d80a0f3d6ab2ce6d7a990cec57549b38bb6
cassandra,0.0,7.0,f1a8c47d5b3f034ee9b28d35dce751e689252c11
cassandra,0.0,7.0,69f95c15b753a45a2d9bf3942a395262d208853a
cassandra,0.0,7.0,2c6f56ddcb1248b14a27c6a1462de25c29177acf
cassandra,0.0,7.0,bf22c526c60d3f4bb2b23216af78dc178b4ac02e
cassandra,0.0,7.0,4ea000beb0561ad8dbd01cd44ac318ab5e6961a9
cassandra,0.0,7.0,d6b1d581e9ad28ea2106462d306304e821a335f9
cassandra,0.0,7.0,868249f11f1fae8267e9549b3df02a5fdaf83671
cassandra,0.0,7.0,8f51ea659389405a403621b0996f39dae44d42a0
cassandra,0.0,7.0,a8888d2a998c6266378e748d8169eadbbd66a061
cassandra,0.0,7.0,cfa0b3395cfcd0ff48059325b6cb87b8d9c356c3
cassandra,0.0,7.0,2e0ff83749545622dbdfe416d812de2a41f64b8f
cassandra,0.0,7.0,a9e3fa1c54580a01132bed0c2401ced7706a9e7e
cassandra,0.0,7.0,4e90bc9ea0883d620aaf3555e8b2bd5d505264e1
cassandra,0.0,7.0,9f34a147ac8ea4678696094c1591570ea048b6aa
cassandra,0.0,7.0,58d05cd57ec5f6d27a3c4dcbc9cf3e944071492e
cassandra,0.0,7.0,d3b4d6b622e6ffef305849bab54ec78467d18f4a
cassandra,0.0,7.0,e3c78f80a2c977bcac4c48333cee01865a13f431
cassandra,0.0,7.0,6f1a1a798f8750bcef0c58778b864098894dc7ac
cassandra,0.0,7.0,0c5abc427c6b9987475f2403a0a67e51d675572f
cassandra,0.0,7.0,7200c81c2fc22215128834034420a00bdc707c60
cassandra,0.0,7.0,a161f9f0639c1fa594d1f9cdfd92565dc35a965e
cassandra,0.0,7.0,c09ecc9bbce85dd0cfb510a8f6e6fb3a4b0d48c4
cassandra,0.0,7.0,549945b26a8bd089f7a2de180cdf83633c489929
cassandra,0.0,7.0,10f10a56cc89a937a006db939daa041ad4370204
cassandra,0.0,7.0,8a47cff66bcb51fe733818ecaaa30eadbb98e3cb
cassandra,0.0,7.0,8bc44c47433478522ede77ea6dd00cb092cc792f
cassandra,0.0,7.0,3940d8eed167c1bf6e3a7514ffa5c3b1de83f449
cassandra,0.0,7.0,5b22841e5330323b4708931c7ab175beb7862d1e
cassandra,0.0,7.0,069a4421567b11c562e3fa05df448ba5b880d0b7
cassandra,0.0,7.0,a9e7e54500b1c1fffb501d8c85c1bb3accf214ac
cassandra,0.0,7.0,049b4ef94ea953f5a713bed5e23dea7d95898d7d
cassandra,0.0,7.0,84cd72b34db8579b7ccdefee19a12bfbed9dea5c
cassandra,0.0,7.0,bbcd53d647e5f839d66c9bd65682db07cbe52a6e
cassandra,0.0,7.0,ad38251db14d29df1843353cb3a8aea200679e79
cassandra,0.0,7.0,9cf9e9372b286631240cb45b9eb32aa70003af3f
cassandra,0.0,7.0,77ede1e360c8cb2d9487acea528cc371a39a9314
cassandra,0.0,7.0,c5781b849d4fb0b503e838a0a37954f281cc0fab
cassandra,0.0,7.0,da99cfb96b1068a42b0e8566f02b0c9139b9c87a
cassandra,0.0,7.0,a9372462d9f59664cad3bc0f3a14b31402dc9937
cassandra,0.0,7.0,87f519c79d9c999b3e7b61a9646ee58fe5ccd192
cassandra,0.0,7.0,6f51828ebcf5d62aa2461489fab08aafd3a6ceef
cassandra,0.0,7.0,ec9f3d9c80f5d4ed7dc13a6deb2e63d6119ae6ed
cassandra,0.0,7.0,19879f0cbfb6f8f48fceecdfd3a1b080cde553a2
cassandra,0.0,7.0,2564647db8e97a701072ccedf16218e499a9aa44
cassandra,0.0,7.0,bd841173edfc3b7aa8ef953c1627199ebccd350b
cassandra,0.0,7.0,869028237882d6fdc157bbcf91fd8cdd9a9ac515
cassandra,0.0,7.0,939879800fe27b582adbb8f51409df8461c18e8b
cassandra,0.0,7.0,138d28cd6de07103718afb586749fe922f217650
cassandra,0.0,7.0,4680da2a57c7157e70e37bf1e8d482bb54a6d788
cassandra,0.0,7.0,94281e2ffef578f99911032ba5b11ab525497736
cassandra,0.0,7.0,66d2bd02548a9a70b9d873501715da1dfb4d3d63
cassandra,0.0,7.0,74d0af200f4be23db9f80a7adf55ec11cf88ea98
cassandra,0.0,7.0,f6efba90f333e3b39425069ded53b9f9d8111871
cassandra,0.0,7.0,b98e03a0bce35f83a043c41a8e8b97e0a7c2bc9c
cassandra,0.0,7.0,0b74986a3f9b29ab698a3961c440601b5adf6845
cassandra,0.0,7.0,aa1522eb7645ae0647035c857187cf58dd945c43
cassandra,0.0,7.0,0d78b5c6261171833a4b181823f60876ae6ac883
cassandra,0.0,7.0,9b5c44caf3046c72808d053d2e7045d0f775be79
cassandra,0.0,7.0,8ef5d503390d77b95c1639d7b139980597315c34
cassandra,0.0,7.0,f203537094ec4ee7024621667e35ca9f45773f45
cassandra,0.0,7.0,f1c716f015c3f030db3cd86a426816adb261680a
cassandra,0.0,7.0,f6c107bac6bd09baf20ebeff0903c2a6ed2a6e76
cassandra,0.0,7.0,ae7ddced332068f7920c355ed1b61bd050f402c7
cassandra,0.0,7.0,37ade53595c46e2a6cee3d40b7e00e6462ed38b9
cassandra,0.0,7.0,6e9a2e98294e49397796f70ee4d07978c7cbed78
cassandra,0.0,7.0,111a80cb1053ef44c866b67e2c588ed7daae6f78
cassandra,0.0,7.0,4bef73bf4b976b76a07c292c176d86bb75b2677c
cassandra,0.0,7.0,93a419245222572b2e5f7ec03c84a0fba8aefecb
cassandra,0.0,7.0,0939780a0c4f235dd8186d44141aaad46a501e17
cassandra,0.0,7.0,80840a076033b68d23129f7da9eacd93244e97a9
cassandra,0.0,7.0,81ffee3e99af039400d5079213a54202a9be4f4c
cassandra,0.0,7.0,a7de735e6da742d0841d6edd7c66d89f43ab632a
cassandra,0.0,7.0,b033480674a38a19b85048bae46787387a6c9795
cassandra,0.0,7.0,4a3436e4658cf63d9e7c5fb6381f09da084d181e
cassandra,0.0,7.0,37dc267fc643cd2e095a92e6a88a7f6478f98384
cassandra,0.0,7.0,6670c76520dfd366bf976f3f87f3b4bc3609f984
cassandra,0.0,7.0,84d91c65e42bca3f8870e87a46451f53e6d4cbc3
cassandra,0.0,7.0,e74a7af5ab1e1a53a3db42dd188d1e3b2fb6eecc
cassandra,0.0,7.0,110280aedaff8d817a302c4c985d0b955c93167c
cassandra,0.0,7.0,99a0ea0b1097dbbf9ae245a63b025888dce213e0
cassandra,0.0,7.0,018310e2708f19260ad1f31ff9e9da2b3bd85b23
cassandra,0.0,7.0,d97f3f19397339ef056929fc0224c4efd6940578
cassandra,0.0,7.0,940141e34330297c397958ef104d36c43500caef
cassandra,0.0,7.0,b5538dc4d41d6cf2d377d814c15c40bcccdb4809
cassandra,0.0,7.0,b186a5cd486044249cdc2cdeff5a395cdf077985
cassandra,0.0,7.0,c720ea584b90dc8bcd5686ab9c2e8e33fdca0661
cassandra,0.0,7.0,fc61e9399dd3f13eceb945063a076e3397bab368
cassandra,0.0,7.0,a7d9ef1972dfb0ec9ba8dbce19a1ca83ff263825
cassandra,0.0,7.0,5915c1e89785000e2fdfa64eff168e2f675ff0ae
cassandra,0.0,7.0,6879422aae675cfe26a7f3be0d748b97d91b40cc
cassandra,0.0,7.0,7a98d7bd2c6ee8df54efa2c9deca29209e06bc69
cassandra,0.0,7.0,8499625733b45ade79e7ceaddae47796613acdb4
cassandra,0.0,7.0,8fde113b665521a7f9af466ebcbb953a4bfbb105
cassandra,0.0,7.0,5c51569c6924e25912f57618480c109e252638d4
cassandra,0.0,7.0,9d7568282babd4811c9433ef066d8cea15fe3452
cassandra,0.0,7.0,c8bdd5414f986e9278a1f5fd9d14442fe8d95ec5
cassandra,0.0,7.0,133e8d5ec50592fe2361e5af1dc287692e668e97
cassandra,0.0,7.0,733a971c091834e17eada49463021c0e42308b9b
cassandra,0.0,7.0,c075f12e13356638d9fbfcb256cba664170bf1bc
cassandra,0.0,7.0,6c9c56fc4e08619b50fc337d89835361742cdd79
cassandra,0.0,7.0,976ac6a1c6f5b82e6b13cedf7776f5a5feb931c6
cassandra,0.0,7.0,505c0e6e86ce2a610b2499d13cd8d127763e27e7
cassandra,0.0,7.0,e58f6e521141d52d00133aaab6ac224cafc7dc92
cassandra,0.0,7.0,08af7aca1c08b1cee8ded5d1ef6bca7153eb4797
cassandra,0.0,7.0,52dbb877ea53119be168d39f91c07f3ebbf5e61b
cassandra,0.0,7.0,b29ac2a29e5176b1800df42ae08ce3dd8de2ad0d
cassandra,0.0,7.0,7c1f5ea0aebb20e9bbb1a55ff660ac464e9fc10e
cassandra,0.0,7.0,a68d5d802d5b6e3c04c8014e698a30d76631ea8b
cassandra,0.0,7.0,55b166012ec9c37641b572725e701f75cc1971bf
cassandra,0.0,7.0,f39be9702e182b70e73d690076998a09151e74b4
cassandra,0.0,7.0,496d4aa46f01e3cc683bd21cf17279ea0c6b2448
cassandra,0.0,7.0,399d1461915d183b8e0e82adf1cd213153c1df0b
cassandra,0.0,7.0,649acdd3675f6d6f0dd7e80a99abc854851b7ef3
cassandra,0.0,7.0,477932c5d0c629a66deca9bd22b0ec9a7e05f6b9
cassandra,0.0,7.0,b4e5a714546889fefb74c724cd8e3c6fced063e5
cassandra,0.0,7.0,f6deb516ae2009232a94d27a595c8eed367f1aaa
cassandra,0.0,7.0,365f20b724b42ed1f27a9beb661f1d63eca33d65
cassandra,0.0,7.0,79560b67cb59f02c9599891b01ed37d9d95341b1
cassandra,0.0,7.0,1f039c407080b280dd3eacd1157480e800386a8b
cassandra,0.0,7.0,79f6512106885401dcb1016fcd0d0153c16b6528
cassandra,0.0,7.0,05331936ba83682d0d03d574cf1af290db5bbe77
cassandra,0.0,7.0,2424eddd792e09d954665d1b84e2ecd541f8c57b
cassandra,0.0,7.0,7e982eba1fedc3713349bd765e6112f6d0fa1707
cassandra,0.0,7.0,80a53534033b674abf8d19e0766e59d3bf07ad19
cassandra,0.0,7.0,e94195b524cd76a5c10b5a3fa6823705d06ec8dc
cassandra,0.0,7.0,3be62c5ddaa330be97c718ac1d4cae0029bdcf81
cassandra,0.0,7.0,bff787d0dd1a8a8e0e80fd4b720b40244fba4af1
cassandra,0.0,7.0,4ad62ff9139327527609883103ed432462f8b247
cassandra,0.0,7.0,60b9f9ed1693915af9a21baaaf8c177d602573b2
cassandra,0.0,7.0,3a9295f91be7e9695a4d9cbc584b53969a984668
cassandra,0.0,7.0,c75abc8e568bbd38f9d9336cecee7c7975562e19
cassandra,0.0,7.0,54c16752634a72df2a2feb183749b782cf9a28f2
cassandra,0.0,7.0,0e041099dc75111693a9799874823cd06b0bf0e6
cassandra,0.0,7.0,228d11eae70a5d82dcaa5b445c496dc6ff970b20
cassandra,0.0,7.0,c893bed8a1654902ccad95f7e3cab85982502b3d
cassandra,0.0,7.0,4876e559173dd86191e616ef31aa0e29ca661b95
cassandra,0.0,7.0,f6e15244da3418871f2ee4f076d08582cb967511
cassandra,0.0,7.0,729022c655c278f823537453dc33344eb8bcb78f
cassandra,0.0,7.0,0e97a3869fe1e9b32ecdd2def0a751bd397aee8b
cassandra,0.0,7.0,cdb07b193f1da88be90198ee1764697f0e050fb0
cassandra,0.0,7.0,2d9b4ba3ccb3135833e7a16c0fbbf45b7864f70b
cassandra,0.0,7.0,e2409452b5b13906c729f5156f6be34297618a8b
cassandra,0.0,7.0,f47145d3c108aa2b31ef8a83317ccd4475ef426f
cassandra,0.0,7.0,98d2f208d7b231bf53bcdda4a56866f21d2d64c8
cassandra,0.0,7.0,26974cdb865c9df2610f6aa38e1e57c84a224416
cassandra,0.0,7.0,8319b3909d47022fae3089d7a2bd446c84b28b57
cassandra,0.0,7.0,187761a3229a9d6853090295d966731fb1170458
cassandra,0.0,7.0,e7a385ac3f1e3378b63e0340e7d57d6b626f27d7
cassandra,0.0,7.0,1ca527f844c5138fc458074bbb98162ab196e049
cassandra,0.0,7.0,77efbe1e4f58b49b2aecc42ad3f8b23e1249cd1d
cassandra,0.0,7.0,cd114940c0b87f1039d13520fc823c339dcc86fc
cassandra,0.0,7.0,1e3e7c5fed82c26d0f9390eccf0509030e3350f1
cassandra,0.0,7.0,543f49d3a2169cd3cebc025511c7be94ae6fead4
cassandra,0.0,7.0,c4a3fd422bb304b101d50f0501108ac936ac76f4
cassandra,0.0,7.0,6ae1adf91fe65cf3c6a01229da0c189e91a67712
cassandra,0.0,7.0,fad1f92bdb1ac50b374c3380eb18a06e8dcfddf6
cassandra,0.0,7.0,7af2abe6abe8048c7fb7cb05813c0cf193c5d3e2
cassandra,0.0,7.0,1fd6af347ab1c8d989b903f3a8a18e3a33c616fe
cassandra,0.0,7.0,d1ec03b0d3729ccfa6cc5e259e931baddf68c982
cassandra,0.0,7.0,26c3e1444bdecff8a60f3c978a6b150034846659
cassandra,0.0,7.0,42b3233f9a724fb966486e315ced00b185fea1b4
cassandra,0.0,7.0,70c7a69e48bfd1ce12d9ca6c055be983c7ba4e6b
cassandra,0.0,7.0,c91a3bbd93a27bd379a6659bcdfcc0717f81d6d3
cassandra,0.0,7.0,04562e2097fab4fb20b21f8d0e48c3782670a09f
cassandra,0.0,7.0,e5f232ed314e9768122aa149529e1c526e826f44
cassandra,0.0,7.0,b84aa20bfccbd0db0cbbe211ca5da2f7890a945d
cassandra,0.0,7.0,be80a71073bdc061d8aaf6029480f8f85e5b0c40
cassandra,0.0,7.0,bb0dc512d8cf7f11984cdee58d1cec590caa3044
cassandra,0.0,7.0,463a5c5de5868c7ed3e9e5d417966e44a6c02671
cassandra,0.0,7.0,af8a19befda32f0b0a7d9645894c5fa616e99528
cassandra,0.0,7.0,14c412df770504e07afdaded641c415c3f1231e0
cassandra,0.0,7.0,88e660f5308b3f66e33c2f2ccaaad93bb2d90f2e
cassandra,0.0,7.0,0f89876424ed482d5200e74f00f623f42581ca8c
cassandra,0.0,7.0,7aac7930c3b3873780255730e2d1ed11db130aed
cassandra,0.0,7.0,c47d780921dbab4a0800d43186102400d998b54e
cassandra,0.0,7.0,5a99df8c71944d4cba8218340c995571dead5ed0
cassandra,0.0,7.0,2f32a5749090aa8708fd04acf20c9939d8d09197
cassandra,0.0,7.0,9d32382b3fd48a9362a07c2865e93e2cbfb8ee61
cassandra,0.0,7.0,efbf82220c8b73cd5b80ff8d32a25390e7ccedfd
cassandra,0.0,7.0,b81927a9ed78b0b3269019528f3ca0ab0ce6af21
cassandra,0.0,7.0,b22169d6ca238b19452c02ac5ae7cfb38139a18d
cassandra,0.0,7.0,2c2c134abb586d59291b869d5f59a33f2531ab78
cassandra,0.0,7.0,12c57ff23a9e06eb04b8d377a320dc515f49f981
cassandra,0.0,7.0,21913c5502150d5908b599ec3a2d1cef7b018ba6
cassandra,0.0,7.0,894e0132fa0c2df02a0942f6fe2d7e7b8fd3065f
cassandra,0.0,7.0,74c999d3592b978dc90e035a2d7f7c7451b8a7cb
cassandra,0.0,7.0,eb7cb663fd2f1f9feb0d896feff5ac316df50d1f
cassandra,0.0,7.0,2ea27a02f86f0c2e44cfe75707fd1c7b9706e631
cassandra,0.0,7.0,52b7aeefe3b7cf42be2b604d32fa14b39c30e7aa
cassandra,0.0,7.0,3d1cc889456b840496fad028f1e7c115279de191
cassandra,0.0,7.0,babde20876269872a21ee879e424da593475bf1b
cassandra,0.0,7.0,298a51d2193b16642d1956db0c21e27405b6db16
cassandra,0.0,7.0,7c71db801387d01946d9497467a56b5a35f4bb57
cassandra,0.0,7.0,2e81dc863033113aed1e4f336b6df0b792a1fda2
cassandra,0.0,7.0,39a5d29cb5ed5c2cfa92290a27b1e16a424a5af7
cassandra,0.0,7.0,6d51913cb2dfc1499969c6224a7329aaf76b442f
cassandra,0.0,7.0,406f4b3c6eccddfb65aadfb2cfe423cfe8cef062
cassandra,0.0,7.0,a857b73834520157fe1c853493fb09334badf699
cassandra,0.0,7.0,4373ac7f2270f76a3a525bae07972a07cac3309e
cassandra,0.0,7.0,d03463df2255f5fbaab53197a830c9a7064e0778
cassandra,0.0,7.0,0c123957bfdb8113fc2429ebad54ba9a20ab943c
cassandra,0.0,7.0,e7591fc3c011c2b2ebb51fa4595ca782b55a15f6
cassandra,0.0,7.0,043bc829ba2b282f92161f676aa87dd6a6be33de
cassandra,0.0,7.0,f177a437a568e596ab701b2295bac75b3faf682a
cassandra,0.0,7.0,bbf1afa0ddbcff717e64621a69b8313f81dd7122
cassandra,0.0,7.0,c293406703939dc25ce4707919d50b3e9cab43b8
cassandra,0.0,7.0,67198f00bc294c7450933477d16f26aa808e3a6e
cassandra,0.0,7.0,e34283c63655279caf88754e93d3af97d8ec2e78
cassandra,0.0,7.0,55e140424a02794e822d6f51c2c12627c757b630
cassandra,0.0,7.0,3a137bc0b86d4fd9355f1e1caeea2f5b859d6866
cassandra,0.0,7.0,55db0394d16dca24c090ea870e9636679108d241
cassandra,0.0,7.0,801a26fd32723aa9aedfe61b997cbb0cad2333c2
cassandra,0.0,7.0,1e47c83d2521dd9a8ae5b831cdcef9d240d15edd
cassandra,0.0,7.0,1fd85af789c16c222a37fef6b2d329d255a836e6
cassandra,0.0,7.0,f1af79b7fef5b01b78df4adec0593329953566e8
cassandra,0.0,7.0,7596861435603a2a298ce2588900b038abd67fc7
cassandra,0.0,7.0,c5dd8857f32de907aa5fe28080c4dd28fa6050e1
